madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
91418,0,99931,0,0,,indiriverme,0,1,,0,0,0,,,,,indiriverme,,"[{'anlam_id': '116261', 'madde_id': '91418', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İndirivermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91419,0,99932,0,0,,indirtebilmek,0,2,,0,0,0,,,,,indirtebilmek,,"[{'anlam_id': '116262', 'madde_id': '91419', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İndirtme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '21', 'tur': '3', 'tam_adi': '-e', 'kisa_adi': '-e', 'ekno': '32'}, {'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116263', 'madde_id': '91419', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İndirtmeye gücü yetmek', 'gos': '0'}]",
91420,0,99933,0,0,,indirtebilme,0,1,,0,0,0,,,,,indirtebilme,,"[{'anlam_id': '116264', 'madde_id': '91420', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İndirtebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91421,0,99934,0,0,,inleyebilmek,0,1,,0,0,0,,,,,inleyebilmek,,"[{'anlam_id': '116265', 'madde_id': '91421', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İnleme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}, {'ozellik_id': '26', 'tur': '3', 'tam_adi': '-den', 'kisa_adi': '-den', 'ekno': '37'}]}]",
91422,0,99935,0,0,,inleyebilme,0,1,,0,0,0,,,,,inleyebilme,,"[{'anlam_id': '116266', 'madde_id': '91422', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İnleyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91423,0,99936,0,0,,inivermek,0,1,,0,0,0,,ini'vermek,,,inivermek,,"[{'anlam_id': '116267', 'madde_id': '91423', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak veya kısa sürede inmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '33839', 'anlam_id': '116267', 'ornek_sira': '1', 'ornek': 'İniverdik uyumuşların önüne karadan gemilerle / Kesildiler serapa nur, serapa hayret', 'kac': '1', 'yazar_id': '78', 'yazar': [{'yazar_id': '78', 'tam_adi': 'Fazıl Hüsnü Dağlarca', 'kisa_adi': 'F. H. Dağlarca', 'ekno': '217'}]}], 'ozelliklerListe': [{'ozellik_id': '21', 'tur': '3', 'tam_adi': '-e', 'kisa_adi': '-e', 'ekno': '32'}, {'ozellik_id': '26', 'tur': '3', 'tam_adi': '-den', 'kisa_adi': '-den', 'ekno': '37'}]}]",
91424,0,99937,0,0,,iniverme,0,1,,0,0,0,,,,,iniverme,,"[{'anlam_id': '116268', 'madde_id': '91424', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İnivermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91425,0,99938,0,0,,inebilmek,0,2,,0,0,0,,,,,inebilmek,,"[{'anlam_id': '116269', 'madde_id': '91425', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İnme ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33840', 'anlam_id': '116269', 'ornek_sira': '1', 'ornek': 'Gelecek istasyonlardan birinde nasıl inebilirim görünmeden?', 'kac': '1', 'yazar_id': '185', 'yazar': [{'yazar_id': '185', 'tam_adi': 'Nazım Hikmet', 'kisa_adi': 'N. Hikmet', 'ekno': '391'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}, {'ozellik_id': '26', 'tur': '3', 'tam_adi': '-den', 'kisa_adi': '-den', 'ekno': '37'}]}, {'anlam_id': '116270', 'madde_id': '91425', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İnmeye gücü yetmek', 'gos': '0'}]",
91426,0,99939,0,0,,inebilme,0,1,,0,0,0,,,,,inebilme,,"[{'anlam_id': '116271', 'madde_id': '91426', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İnebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91427,0,99940,0,0,,irdeleyebilmek,0,1,,0,0,0,,,,,irdeleyebilmek,,"[{'anlam_id': '116272', 'madde_id': '91427', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İrdeleme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91428,0,99941,0,0,,irdeleyebilme,0,1,,0,0,0,,,,,irdeleyebilme,,"[{'anlam_id': '116273', 'madde_id': '91428', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İrdeleyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91429,0,99942,0,0,,irkebilmek,0,1,,0,0,0,,,,,irkebilmek,,"[{'anlam_id': '116274', 'madde_id': '91429', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İrkme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91430,0,99943,0,0,,irkebilme,0,1,,0,0,0,,,,,irkebilme,,"[{'anlam_id': '116275', 'madde_id': '91430', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İrkebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91431,0,99944,0,0,,isimlendirebilmek,0,1,,0,0,0,,,,,isimlendirebilmek,,"[{'anlam_id': '116276', 'madde_id': '91431', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Adlandırabilmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91432,0,99945,0,0,,isimlendirebilme,0,1,,0,0,0,,,,,isimlendirebilme,,"[{'anlam_id': '116277', 'madde_id': '91432', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Adlandırabilme', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91433,0,99946,0,0,,isteyebilmek,0,1,,0,0,0,,,,,isteyebilmek,,"[{'anlam_id': '116278', 'madde_id': '91433', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İsteme ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33841', 'anlam_id': '116278', 'ornek_sira': '1', 'ornek': 'En darda bulunduğu zamanlarda bile ihtiyacı olanlar ondan bir şey isteyebilirlerdi.', 'kac': '1', 'yazar_id': '219', 'yazar': [{'yazar_id': '219', 'tam_adi': 'İbrahim Alâeddin Gövsa', 'kisa_adi': 'İ. A. Gövsa', 'ekno': '445'}]}], 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91434,0,99947,0,0,,isteyebilme,0,1,,0,0,0,,,,,isteyebilme,,"[{'anlam_id': '116279', 'madde_id': '91434', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İsteyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91435,0,99948,0,0,,istifleyebilmek,0,2,,0,0,0,,,,,istifleyebilmek,,"[{'anlam_id': '116280', 'madde_id': '91435', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İstifleme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116281', 'madde_id': '91435', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İstiflemeye gücü yetmek', 'gos': '0'}]",
91436,0,99949,0,0,,istifleyebilme,0,1,,0,0,0,,,,,istifleyebilme,,"[{'anlam_id': '116282', 'madde_id': '91436', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İstifleyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91437,0,99950,0,0,,işaretleyebilmek,0,2,,0,0,0,,,,,isaretleyebilmek,,"[{'anlam_id': '116283', 'madde_id': '91437', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşaretleme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116284', 'madde_id': '91437', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşaretleme becerisi bulunmak', 'gos': '0'}]",
91438,0,99951,0,0,,işaretleyebilme,0,1,,0,0,0,,,,,isaretleyebilme,,"[{'anlam_id': '116285', 'madde_id': '91438', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşaretleyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91439,0,99952,0,0,,işeyebilmek,0,1,,0,0,0,,,,,iseyebilmek,,"[{'anlam_id': '116286', 'madde_id': '91439', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşeme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
91440,0,99953,0,0,,işeyebilme,0,1,,0,0,0,,,,,iseyebilme,,"[{'anlam_id': '116287', 'madde_id': '91440', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşeyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91441,0,99954,0,0,,işitebilmek,0,1,,0,0,0,,,,,isitebilmek,,"[{'anlam_id': '116288', 'madde_id': '91441', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşitme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91442,0,99955,0,0,,işitebilme,0,1,,0,0,0,,,,,isitebilme,,"[{'anlam_id': '116289', 'madde_id': '91442', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşitebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91443,0,99956,0,0,,işittirebilmek,0,1,,0,0,0,,,,,isittirebilmek,,"[{'anlam_id': '116290', 'madde_id': '91443', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşittirme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '21', 'tur': '3', 'tam_adi': '-e', 'kisa_adi': '-e', 'ekno': '32'}, {'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91444,0,99957,0,0,,işittirebilme,0,1,,0,0,0,,,,,isittirebilme,,"[{'anlam_id': '116291', 'madde_id': '91444', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşittirebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91445,0,99958,0,0,,işleyebilmek,0,2,,0,0,0,,,,,isleyebilmek,,"[{'anlam_id': '116292', 'madde_id': '91445', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşleme ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33842', 'anlam_id': '116292', 'ornek_sira': '1', 'ornek': 'Bu yüzden gözlerini kırpmadan cinayet işleyebiliyorlar.', 'kac': '1', 'yazar_id': '213', 'yazar': [{'yazar_id': '213', 'tam_adi': 'Ahmet Ümit', 'kisa_adi': 'A. Ümit', 'ekno': '438'}]}], 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}, {'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}, {'anlam_id': '116293', 'madde_id': '91445', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşleme becerisi bulunmak', 'gos': '0'}]",
91446,0,99959,0,0,,işleyebilme,0,1,,0,0,0,,,,,isleyebilme,,"[{'anlam_id': '116294', 'madde_id': '91446', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşleyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91447,0,99960,0,0,,işlenebilmek,0,1,,0,0,0,,,,,islenebilmek,,"[{'anlam_id': '116295', 'madde_id': '91447', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşlenme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
91448,0,99961,0,0,,işlenebilme,0,1,,0,0,0,,,,,islenebilme,,"[{'anlam_id': '116296', 'madde_id': '91448', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşlenebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91449,0,99962,0,0,,işletebilmek,0,2,,0,0,0,,,,,isletebilmek,,"[{'anlam_id': '116297', 'madde_id': '91449', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İşletme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116298', 'madde_id': '91449', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşletmeye gücü yetmek', 'gos': '0'}]",
91450,0,99963,0,0,,işletebilme,0,1,,0,0,0,,,,,isletebilme,,"[{'anlam_id': '116299', 'madde_id': '91450', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşletebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91451,0,99964,0,0,,itivermek,0,1,,0,0,0,,iti'vermek,,,itivermek,,"[{'anlam_id': '116300', 'madde_id': '91451', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Ansızın itmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91452,0,99965,0,0,,itiverme,0,1,,0,0,0,,,,,itiverme,,"[{'anlam_id': '116301', 'madde_id': '91452', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İtivermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91453,0,99966,0,0,,itebilmek,0,2,,0,0,0,,,,,itebilmek,,"[{'anlam_id': '116302', 'madde_id': '91453', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İtme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116303', 'madde_id': '91453', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İtmeye gücü yetmek', 'gos': '0'}]",
91454,0,99967,0,0,,itebilme,0,1,,0,0,0,,,,,itebilme,,"[{'anlam_id': '116304', 'madde_id': '91454', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İtebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91455,0,99968,0,0,,ittirebilmek,0,1,,0,0,0,,,,,ittirebilmek,,"[{'anlam_id': '116305', 'madde_id': '91455', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İttirmeye gücü yetmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91456,0,99969,0,0,,ittirebilme,0,1,,0,0,0,,,,,ittirebilme,,"[{'anlam_id': '116306', 'madde_id': '91456', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İttirebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91457,0,99970,0,0,,iyileştirebilmek,0,3,,0,0,0,,,,,iyilestirebilmek,,"[{'anlam_id': '116307', 'madde_id': '91457', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İyileştirme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116308', 'madde_id': '91457', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İyileşmesinde etkili olmak', 'gos': '0'}, {'anlam_id': '116309', 'madde_id': '91457', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'İyileşmesine gücü yetmek', 'gos': '0'}]",
91458,0,99971,0,0,,iyileştirebilme,0,1,,0,0,0,,,,,iyilestirebilme,,"[{'anlam_id': '116310', 'madde_id': '91458', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İyileştirebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91459,0,99972,0,0,,izleyebilmek,0,2,,0,0,0,,,,,izleyebilmek,,"[{'anlam_id': '116311', 'madde_id': '91459', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İzleme ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33843', 'anlam_id': '116311', 'ornek_sira': '1', 'ornek': 'Bu ustaca düzeni Osmanlıların her işinde izleyebilirsiniz.', 'kac': '1', 'yazar_id': '80', 'yazar': [{'yazar_id': '80', 'tam_adi': 'Salâh Birsel', 'kisa_adi': 'S. Birsel', 'ekno': '219'}]}], 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116312', 'madde_id': '91459', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İzlemeye gücü yetmek', 'gos': '0'}]",
91460,0,99973,0,0,,izleyebilme,0,1,,0,0,0,,,,,izleyebilme,,"[{'anlam_id': '116313', 'madde_id': '91460', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İzleyebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91461,0,99974,0,0,,izlenebilmek,0,2,,0,0,0,,,,,izlenebilmek,,"[{'anlam_id': '116314', 'madde_id': '91461', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İzlenme ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33844', 'anlam_id': '116314', 'ornek_sira': '1', 'ornek': 'Bir dildeki sözcükleri deştikçe, olağan şey bu, doğrultuları izlenebilen köklerin bazen hiç beklenmedik bir uzanışla yabancı dil bölgelerinden beslendiği görülür.', 'kac': '1', 'yazar_id': '224', 'yazar': [{'yazar_id': '224', 'tam_adi': 'Nermi Uygur', 'kisa_adi': 'N. Uygur', 'ekno': '452'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}, {'anlam_id': '116315', 'madde_id': '91461', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İzlenmeye değer olmak', 'gos': '0'}]",
91462,0,99975,0,0,,izlenebilme,0,1,,0,0,0,,,,,izlenebilme,,"[{'anlam_id': '116316', 'madde_id': '91462', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İzlenebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91463,0,99976,0,0,,izletebilmek,0,2,,0,0,0,,,,,izletebilmek,,"[{'anlam_id': '116317', 'madde_id': '91463', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'İzletme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116318', 'madde_id': '91463', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İzletmeye gücü yetmek', 'gos': '0'}]",
91464,0,99977,0,0,,izletebilme,0,1,,0,0,0,,,,,izletebilme,,"[{'anlam_id': '116319', 'madde_id': '91464', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İzletebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91465,0,99978,0,0,,kabullenebilmek,0,1,,0,0,0,,,,,kabullenebilmek,,"[{'anlam_id': '116320', 'madde_id': '91465', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Kabullenme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91466,0,99979,0,0,,kabullenebilme,0,1,,0,0,0,,,,,kabullenebilme,,"[{'anlam_id': '116321', 'madde_id': '91466', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kabullenebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91467,0,99980,0,0,,kabullenivermek,0,1,,0,0,0,,kabulleni'vermek,,,kabullenivermek,,"[{'anlam_id': '116322', 'madde_id': '91467', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak veya kısa sürede kabullenmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
91468,0,99981,0,0,,kabulleniverme,0,1,,0,0,0,,,,,kabulleniverme,,"[{'anlam_id': '116323', 'madde_id': '91468', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kabullenivermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91469,0,99982,0,0,,katedebilmek,0,2,,0,0,11,Arapça ḳaṭʿ + Türkçe edebilmek,ka'tedebilmek,,,katedebilmek,,"[{'anlam_id': '116324', 'madde_id': '91469', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Katetme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}, {'anlam_id': '116325', 'madde_id': '91469', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Katetmeye gücü yetmek', 'gos': '0'}]",
91470,0,99983,0,0,,katedebilme,0,1,,0,0,0,,,,,katedebilme,,"[{'anlam_id': '116326', 'madde_id': '91470', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Katedebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
91471,0,99984,0,0,,katledebilmek,0,2,,0,0,11,Arapça ḳatl + Türkçe edebilmek,ka'tledebilmek,,,katledebilmek,,"[{'anlam_id': '116327', 'madde_id': '91471', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Katletme ihtimali veya imkânı bulunmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '116328', 'madde_id': '91471', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Katletmeye gücü yetmek', 'gos': '0'}]",
